0 0 0 0 0 0 0
1 1e-12 3.1685e-15 5.985e-16 2.3548e-16 1.2341e-16 7.4946e-17
2 1.1e-11 3.4976e-14 6.522e-15 2.5902e-15 1.3575e-15 8.2441e-16
3 1.11e-10 3.6454e-13 6.003e-14 2.6128e-14 1.3698e-14 8.319e-15
4 1.111e-09 4.2785e-12 2.8742e-13 2.6054e-13 1.3708e-13 8.3263e-14
5 1.1111e-08 4.8171e-11 3.3136e-13 2.5105e-12 1.3686e-12 8.325e-13
6 1.1111e-07 5.1025e-10 3.9132e-13 1.7886e-11 1.3454e-11 8.3043e-12
7 1.1111e-06 5.6256e-09 4.7073e-13 3.7229e-11 1.1425e-10 8.1007e-11
8 1.1111e-05 6.1006e-08 5.2494e-13 5.0485e-11 4.1024e-10 6.4026e-10
9 0.00011111 6.4916e-07 5.5168e-13 5.7022e-11 5.4324e-10 1.592e-09
10 0.0011111 6.5154e-06 5.4908e-13 5.6352e-11 5.2947e-10 1.4972e-09
11 0.011111 5.9695e-05 5.6074e-13 5.6474e-11 5.316e-10 1.5085e-09
12 0.11111 0.00039882 1.0636e-12 5.701e-11 5.4073e-10 1.555e-09
13 1.1111 0.0015273 8.325e-12 5.7764e-11 5.5398e-10 1.6283e-09
14 8.7899 0.0013627 6.7993e-12 5.863e-11 5.6924e-10 1.7144e-09
15 27.987 0.00088311 3.1528e-12 5.9233e-11 5.8081e-10 1.791e-09
16 47.184 0.00066353 2.0138e-12 5.9458e-11 5.8559e-10 1.8284e-09
17 66.381 0.0005338 1.4966e-12 5.9617e-11 5.8908e-10 1.8571e-09
18 85.578 0.00044854 1.2195e-12 5.9743e-11 5.9191e-10 1.881e-09
19 104.78 0.00038835 1.0538e-12 5.985e-11 5.9434e-10 1.9018e-09
20 152.77 0.00029457 8.4468e-13 6.0066e-11 5.9929e-10 1.9446e-09
21 200.76 0.00024044 7.5108e-13 6.0234e-11 6.0315e-10 1.9783e-09
22 248.75 0.00020505 7.0054e-13 6.037e-11 6.063e-10 2.0059e-09
23 296.75 0.00017998 6.6984e-13 6.0484e-11 6.0893e-10 2.0291e-09
24 344.74 0.00016122 6.4963e-13 6.058e-11 6.1118e-10 2.0489e-09
25 394.74 0.00014606 6.3501e-13 6.0666e-11 6.1319e-10 2.0668e-09
26 444.74 0.00013398 6.2446e-13 6.0741e-11 6.1494e-10 2.0823e-09
27 494.74 0.0001241 6.1656e-13 6.0807e-11 6.1649e-10 2.0961e-09
28 544.74 0.00011584 6.1047e-13 6.0866e-11 6.1786e-10 2.1083e-09
29 594.74 0.00010883 6.0564e-13 6.0918e-11 6.1909e-10 2.1193e-09
30 644.74 0.0001028 6.0175e-13 6.0965e-11 6.202e-10 2.1292e-09
31 694.74 9.7535e-05 5.9856e-13 6.1008e-11 6.212e-10 2.1383e-09
32 744.74 9.2901e-05 5.959e-13 6.1047e-11 6.2212e-10 2.1465e-09
33 794.74 8.8785e-05 5.9366e-13 6.1083e-11 6.2297e-10 2.1541e-09
34 844.74 8.51e-05 5.9175e-13 6.1116e-11 6.2375e-10 2.1611e-09
35 1044.7 7.3512e-05 5.8634e-13 6.1226e-11 6.2634e-10 2.1845e-09
36 1244.7 6.5247e-05 5.8303e-13 6.131e-11 6.2834e-10 2.2026e-09
