0 0 0 0 0 0 0
1 1e-12 3.1673e-15 5.9906e-16 2.3548e-16 1.2341e-16 7.4946e-17
2 1.1e-11 3.4841e-14 6.5896e-15 2.5903e-15 1.3575e-15 8.2441e-16
3 1.11e-10 3.5157e-13 6.6496e-14 2.6139e-14 1.3698e-14 8.319e-15
4 1.111e-09 3.5189e-12 6.6555e-13 2.6162e-13 1.3711e-13 8.3265e-14
5 1.1111e-08 3.5192e-11 6.6561e-12 2.6165e-12 1.3712e-12 8.3273e-13
6 1.1111e-07 3.5192e-10 6.6562e-11 2.6165e-11 1.3712e-11 8.3273e-12
7 1.1111e-06 3.5193e-09 6.6562e-10 2.6165e-10 1.3712e-10 8.3273e-11
8 1.1111e-05 3.5193e-08 6.6562e-09 2.6165e-09 1.3712e-09 8.3273e-10
9 0.00011111 3.5193e-07 6.6562e-08 2.6165e-08 1.3712e-08 8.3273e-09
10 0.0011111 3.5193e-06 6.6562e-07 2.6165e-07 1.3712e-07 8.3273e-08
11 0.011111 3.5193e-05 6.6562e-06 2.6165e-06 1.3712e-06 8.3273e-07
12 0.11111 0.00035193 6.6562e-05 2.6165e-05 1.3712e-05 8.3273e-06
13 1.1111 0.0035193 0.00066562 0.00026165 0.00013712 8.3273e-05
14 11.111 0.035193 0.0066562 0.0026165 0.0013712 0.00083273
15 111.11 0.35193 0.066562 0.026165 0.013712 0.0083273
16 311.11 0.98539 0.18637 0.073262 0.038394 0.023317
17 511.11 1.6189 0.30619 0.12036 0.063075 0.038306
18 711.11 2.2523 0.426 0.16746 0.087757 0.053295
19 911.11 2.8858 0.54581 0.21455 0.11244 0.068284
20 1111.1 3.5193 0.66562 0.26165 0.13712 0.083273
21 1311.1 4.1527 0.78543 0.30875 0.1618 0.098263
22 1511.1 4.7862 0.90524 0.35584 0.18648 0.11325
23 1711.1 5.4196 1.0251 0.40294 0.21117 0.12824
24 1911.1 6.0531 1.1449 0.45004 0.23585 0.14323
25 2111.1 6.6866 1.2647 0.49713 0.26053 0.15822
26 2311.1 7.32 1.3845 0.54423 0.28521 0.17321
27 2511.1 7.9535 1.5043 0.59133 0.30989 0.1882
28 2711.1 8.587 1.6241 0.63843 0.33457 0.20319
29 2911.1 9.2204 1.7439 0.68552 0.35926 0.21818
30 3111.1 9.8539 1.8637 0.73262 0.38394 0.23317
31 3311.1 10.487 1.9836 0.77972 0.40862 0.24815
32 3511.1 11.121 2.1034 0.82681 0.4333 0.26314
33 3711.1 11.754 2.2232 0.87391 0.45798 0.27813
34 3911.1 12.388 2.343 0.92101 0.48266 0.29312
35 4111.1 13.021 2.4628 0.9681 0.50735 0.30811
36 4311.1 13.655 2.5826 1.0152 0.53203 0.3231
37 4511.1 14.288 2.7024 1.0623 0.55671 0.33809
38 4711.1 14.922 2.8222 1.1094 0.58139 0.35308
39 4911.1 15.555 2.942 1.1565 0.60607 0.36807
40 5111.1 16.189 3.0619 1.2036 0.63075 0.38306
41 5311.1 16.822 3.1817 1.2507 0.65544 0.39805
42 5511.1 17.455 3.3015 1.2978 0.68012 0.41304
43 5711.1 18.089 3.4213 1.3449 0.7048 0.42803
44 5911.1 18.722 3.5411 1.392 0.72948 0.44301
45 6111.1 19.356 3.6609 1.4391 0.75416 0.458
46 6311.1 19.989 3.7807 1.4862 0.77884 0.47299
47 6511.1 20.623 3.9005 1.5333 0.80353 0.48798
48 6711.1 21.256 4.0204 1.5804 0.82821 0.50297
49 6911.1 21.89 4.1402 1.6275 0.85289 0.51796
50 7111.1 22.523 4.26 1.6746 0.87757 0.53295
51 7311.1 23.157 4.3798 1.7217 0.90225 0.54794
52 7511.1 23.79 4.4996 1.7688 0.92693 0.56293
53 7711.1 24.424 4.6194 1.8158 0.95162 0.57792
54 7911.1 25.057 4.7392 1.8629 0.9763 0.59291
55 8111.1 25.691 4.859 1.91 1.001 0.6079
56 8311.1 26.324 4.9788 1.9571 1.0257 0.62289
57 8511.1 26.957 5.0987 2.0042 1.0503 0.63787
58 8711.1 27.591 5.2185 2.0513 1.075 0.65286
59 8911.1 28.224 5.3383 2.0984 1.0997 0.66785
60 9111.1 28.858 5.4581 2.1455 1.1244 0.68284
