0 0 0 0 0 0 0
1 1e-12 3.1471e-15 5.9459e-16 2.3397e-16 1.2262e-16 7.447e-17
2 1.1e-11 3.474e-14 6.4794e-15 2.5736e-15 1.3488e-15 8.1917e-16
3 1.11e-10 3.6208e-13 5.9638e-14 2.596e-14 1.3611e-14 8.2662e-15
4 1.111e-09 4.2498e-12 2.8554e-13 2.5886e-13 1.3621e-13 8.2734e-14
5 1.1111e-08 4.7849e-11 3.292e-13 2.4944e-12 1.3598e-12 8.2721e-13
6 1.1111e-07 5.0685e-10 3.8877e-13 1.7771e-11 1.3368e-11 8.2516e-12
7 1.1111e-06 5.5882e-09 4.6768e-13 3.699e-11 1.1352e-10 8.0492e-11
8 1.1111e-05 6.0601e-08 5.2154e-13 5.0162e-11 4.0763e-10 6.362e-10
9 0.00011111 6.4479e-07 5.4811e-13 5.6657e-11 5.3978e-10 1.5818e-09
10 0.0011111 6.4627e-06 5.4552e-13 5.5991e-11 5.261e-10 1.4876e-09
11 0.011111 5.8642e-05 5.5681e-13 5.6115e-11 5.2826e-10 1.4992e-09
12 0.11111 0.00037931 1.011e-12 5.6695e-11 5.3822e-10 1.5508e-09
13 1.1111 0.0013845 6.9086e-12 5.7601e-11 5.5421e-10 1.6404e-09
14 8.9056 0.0012678 5.9425e-12 5.8593e-11 5.7193e-10 1.7427e-09
15 28.392 0.00082911 2.8393e-12 5.9145e-11 5.8281e-10 1.8185e-09
16 47.878 0.00062137 1.8313e-12 5.9362e-11 5.8756e-10 1.8571e-09
17 67.365 0.00049845 1.374e-12 5.9517e-11 5.9106e-10 1.887e-09
18 86.851 0.00041773 1.1299e-12 5.9642e-11 5.9392e-10 1.9118e-09
19 106.34 0.00036081 9.844e-13 5.9748e-11 5.9637e-10 1.9333e-09
20 155.05 0.00027223 8.0161e-13 5.9959e-11 6.013e-10 1.977e-09
21 203.77 0.00022116 7.2026e-13 6.0122e-11 6.0511e-10 2.0109e-09
22 252.48 0.00018776 6.7654e-13 6.0252e-11 6.0817e-10 2.0384e-09
23 301.2 0.00016411 6.501e-13 6.0359e-11 6.1071e-10 2.0612e-09
24 349.92 0.0001464 6.3275e-13 6.045e-11 6.1286e-10 2.0806e-09
25 399.92 0.00013229 6.2042e-13 6.0529e-11 6.1475e-10 2.0977e-09
26 449.92 0.000121 6.1151e-13 6.0598e-11 6.1638e-10 2.1126e-09
27 499.92 0.00011175 6.0485e-13 6.0658e-11 6.1782e-10 2.1256e-09
28 549.92 0.00010401 5.9971e-13 6.0711e-11 6.1909e-10 2.1372e-09
29 599.92 9.7432e-05 5.9565e-13 6.0759e-11 6.2023e-10 2.1476e-09
30 649.92 9.1759e-05 5.9238e-13 6.0802e-11 6.2125e-10 2.157e-09
31 699.92 8.6811e-05 5.8971e-13 6.084e-11 6.2218e-10 2.1655e-09
32 749.92 8.2452e-05 5.8749e-13 6.0875e-11 6.2302e-10 2.1732e-09
33 799.92 7.8578e-05 5.8562e-13 6.0908e-11 6.2379e-10 2.1803e-09
34 849.92 7.5111e-05 5.8403e-13 6.0937e-11 6.245e-10 2.1868e-09
35 1049.9 6.4206e-05 5.7956e-13 6.1035e-11 6.2687e-10 2.2086e-09
36 1249.9 5.6439e-05 5.7685e-13 6.111e-11 6.2867e-10 2.2253e-09
37 1449.9 5.0586e-05 5.7508e-13 6.1169e-11 6.3011e-10 2.2386e-09
38 1649.9 4.5996e-05 5.7384e-13 6.1217e-11 6.3128e-10 2.2495e-09
39 1849.9 4.2286e-05 5.7295e-13 6.1258e-11 6.3226e-10 2.2586e-09
40 2049.9 3.9215e-05 5.7228e-13 6.1292e-11 6.3309e-10 2.2664e-09
41 2249.9 3.6626e-05 5.7176e-13 6.1321e-11 6.338e-10 2.2731e-09
42 2449.9 3.4409e-05 5.7135e-13 6.1346e-11 6.3443e-10 2.2789e-09
