0 0 0 0 0 0
1 1e-12 1.452e-15 4.3895e-16 2.1859e-16 1.345e-16
2 1.1e-11 1.5972e-14 4.8284e-15 2.4045e-15 1.4795e-15
3 1.11e-10 1.6117e-13 4.8723e-14 2.4264e-14 1.4929e-14
4 1.111e-09 1.6129e-12 4.8763e-13 2.4284e-13 1.4942e-13
5 1.1111e-08 1.6109e-11 4.8735e-12 2.4276e-12 1.4939e-12
6 1.1111e-07 1.5916e-10 4.8427e-11 2.4172e-11 1.489e-11
7 1.1111e-06 1.4884e-09 4.6356e-10 2.339e-10 1.4502e-10
8 1.1111e-05 1.1711e-08 3.9495e-09 2.0571e-09 1.2989e-09
9 0.00011111 3.9072e-08 1.9604e-08 1.2107e-08 8.4114e-09
10 0.0011111 3.7034e-08 2.3063e-08 1.7673e-08 1.4691e-08
11 0.011111 2.8894e-08 1.8595e-08 1.4341e-08 1.1672e-08
12 0.11111 1.231e-08 8.8324e-09 7.1606e-09 5.9168e-09
13 1.1111 3.9298e-09 2.9647e-09 2.5011e-09 2.1696e-09
14 8.8035 2.9297e-09 2.0641e-09 1.7301e-09 1.5922e-09
15 28.034 2.1597e-09 1.3848e-09 1.1151e-09 1.1067e-09
16 47.265 1.6885e-09 1.0428e-09 8.1695e-10 8.5245e-10
17 66.496 1.3832e-09 8.3928e-10 6.4568e-10 6.9464e-10
18 85.727 1.1727e-09 7.0492e-10 5.3593e-10 5.8782e-10
19 104.96 1.02e-09 6.0981e-10 4.5996e-10 5.1102e-10
20 129.96 8.7548e-10 5.2115e-10 3.9041e-10 4.3864e-10
21 154.96 7.6963e-10 4.5694e-10 3.4078e-10 3.8581e-10
22 179.96 6.8881e-10 4.0826e-10 3.0353e-10 3.4553e-10
23 204.96 6.2507e-10 3.7004e-10 2.745e-10 3.1379e-10
24 229.96 5.7348e-10 3.3921e-10 2.5121e-10 2.8811e-10
25 254.96 5.3083e-10 3.1378e-10 2.3208e-10 2.6689e-10
26 279.96 4.9495e-10 2.9243e-10 2.1608e-10 2.4903e-10
27 304.96 4.6432e-10 2.7423e-10 2.0247e-10 2.3378e-10
28 329.96 4.3784e-10 2.5851e-10 1.9074e-10 2.206e-10
29 354.96 4.1471e-10 2.448e-10 1.8052e-10 2.0908e-10
30 454.96 3.4529e-10 2.0369e-10 1.5e-10 1.7448e-10
31 554.96 2.9871e-10 1.7616e-10 1.2961e-10 1.5123e-10
32 654.96 2.6504e-10 1.5628e-10 1.1493e-10 1.3441e-10
33 754.96 2.3944e-10 1.4117e-10 1.0378e-10 1.216e-10
34 854.96 2.1923e-10 1.2925e-10 9.4996e-11 1.1147e-10
35 954.96 2.0281e-10 1.1956e-10 8.7864e-11 1.0323e-10
36 1055 1.8917e-10 1.1152e-10 8.1943e-11 9.6383e-11
37 1155 1.7764e-10 1.0472e-10 7.6937e-11 9.0583e-11
38 1255 1.6773e-10 9.8875e-11 7.2641e-11 8.5598e-11
39 1355 1.5911e-10 9.3797e-11 6.8906e-11 8.1261e-11
40 1455 1.5154e-10 8.9335e-11 6.5625e-11 7.7446e-11
41 1555 1.4483e-10 8.5378e-11 6.2716e-11 7.4061e-11
42 1655 1.3882e-10 8.1841e-11 6.0116e-11 7.1033e-11
43 1755 1.3342e-10 7.8657e-11 5.7776e-11 6.8305e-11
44 1855 1.2853e-10 7.5773e-11 5.5657e-11 6.5834e-11
45 1955 1.2407e-10 7.3147e-11 5.3727e-11 6.3581e-11
46 2055 1.1999e-10 7.0744e-11 5.1961e-11 6.1519e-11
47 2155 1.1624e-10 6.8534e-11 5.0338e-11 5.9622e-11
48 2255 1.1278e-10 6.6495e-11 4.884e-11 5.787e-11
49 2355 1.0958e-10 6.4606e-11 4.7452e-11 5.6246e-11
50 2455 1.066e-10 6.2851e-11 4.6162e-11 5.4737e-11
51 2555 1.0382e-10 6.1214e-11 4.496e-11 5.3329e-11
52 2655 1.0122e-10 5.9684e-11 4.3836e-11 5.2012e-11
53 2755 9.8787e-11 5.8249e-11 4.2782e-11 5.0777e-11
54 2855 9.65e-11 5.6901e-11 4.1792e-11 4.9617e-11
55 2955 9.4346e-11 5.5632e-11 4.086e-11 4.8523e-11
56 3055 9.2313e-11 5.4434e-11 3.998e-11 4.7491e-11
57 3155 9.0391e-11 5.3301e-11 3.9148e-11 4.6515e-11
58 3255 8.857e-11 5.2229e-11 3.836e-11 4.5589e-11
59 3355 8.6842e-11 5.121e-11 3.7613e-11 4.4711e-11
60 3455 8.52e-11 5.0243e-11 3.6902e-11 4.3876e-11
61 3555 8.3637e-11 4.9322e-11 3.6226e-11 4.3081e-11
62 3655 8.2147e-11 4.8444e-11 3.5581e-11 4.2323e-11
63 3755 8.0725e-11 4.7606e-11 3.4966e-11 4.16e-11
64 3855 7.9366e-11 4.6805e-11 3.4378e-11 4.0908e-11
65 3955 7.8065e-11 4.6039e-11 3.3815e-11 4.0246e-11
66 4055 7.6819e-11 4.5304e-11 3.3276e-11 3.9611e-11
67 4155 7.5624e-11 4.46e-11 3.2759e-11 3.9003e-11
68 4255 7.4477e-11 4.3925e-11 3.2262e-11 3.8418e-11
69 4355 7.3375e-11 4.3275e-11 3.1785e-11 3.7857e-11
70 4455 7.2315e-11 4.265e-11 3.1327e-11 3.7316e-11
71 4555 7.1295e-11 4.2049e-11 3.0885e-11 3.6796e-11
72 4655 7.0311e-11 4.1469e-11 3.046e-11 3.6294e-11
73 4755 6.9363e-11 4.0911e-11 3.0049e-11 3.5811e-11
74 4855 6.8448e-11 4.0371e-11 2.9653e-11 3.5344e-11
75 4955 6.7564e-11 3.985e-11 2.9271e-11 3.4893e-11
76 5055 6.671e-11 3.9347e-11 2.8901e-11 3.4457e-11
77 5155 6.5883e-11 3.886e-11 2.8543e-11 3.4035e-11
78 5255 6.5084e-11 3.8389e-11 2.8197e-11 3.3627e-11
79 5355 6.4309e-11 3.7932e-11 2.7862e-11 3.3231e-11
80 5455 6.3559e-11 3.749e-11 2.7538e-11 3.2848e-11
81 5555 6.2831e-11 3.7061e-11 2.7223e-11 3.2476e-11
82 5655 6.2125e-11 3.6645e-11 2.6917e-11 3.2116e-11
83 5755 6.144e-11 3.6242e-11 2.6621e-11 3.1766e-11
84 5855 6.0775e-11 3.5849e-11 2.6333e-11 3.1425e-11
