0 0 0 0 0 0
1 1e-12 1.452e-15 4.3895e-16 2.1859e-16 1.345e-16
2 1.1e-11 1.5972e-14 4.8284e-15 2.4045e-15 1.4795e-15
3 1.11e-10 1.6117e-13 4.8723e-14 2.4264e-14 1.4929e-14
4 1.111e-09 1.6129e-12 4.8763e-13 2.4284e-13 1.4942e-13
5 1.1111e-08 1.6109e-11 4.8735e-12 2.4276e-12 1.4939e-12
6 1.1111e-07 1.5916e-10 4.8427e-11 2.4172e-11 1.489e-11
7 1.1111e-06 1.4884e-09 4.6356e-10 2.339e-10 1.4502e-10
8 1.1111e-05 1.171e-08 3.9494e-09 2.0571e-09 1.2989e-09
9 0.00011111 3.9024e-08 1.9595e-08 1.2105e-08 8.4104e-09
10 0.0011111 3.6978e-08 2.3037e-08 1.7657e-08 1.4679e-08
11 0.011111 2.8886e-08 1.8591e-08 1.4338e-08 1.1671e-08
12 0.11111 1.3452e-08 9.5579e-09 7.7164e-09 6.3669e-09
13 1.1111 7.966e-09 5.5202e-09 4.4184e-09 3.6677e-09
14 11.111 2.6851e-09 1.6669e-09 1.2817e-09 1.1595e-09
15 36.111 1.276e-09 7.6575e-10 5.7662e-10 5.9008e-10
