0 0 0 0 0 0
1 1e-12 1.4592e-15 4.4118e-16 2.1972e-16 1.352e-16
2 1.1e-11 1.6051e-14 4.853e-15 2.4169e-15 1.4872e-15
3 1.11e-10 1.6197e-13 4.8971e-14 2.4389e-14 1.5007e-14
4 1.111e-09 1.6209e-12 4.9012e-13 2.441e-13 1.502e-13
5 1.1111e-08 1.619e-11 4.8984e-12 2.4401e-12 1.5017e-12
6 1.1111e-07 1.5998e-10 4.868e-11 2.4299e-11 1.4969e-11
7 1.1111e-06 1.4978e-09 4.6635e-10 2.3528e-10 1.4586e-10
8 1.1111e-05 1.1804e-08 3.9805e-09 2.0729e-09 1.3087e-09
9 0.00011111 3.9394e-08 1.9773e-08 1.2213e-08 8.4857e-09
10 0.0011111 3.7327e-08 2.3256e-08 1.7825e-08 1.4819e-08
11 0.011111 2.9069e-08 1.8722e-08 1.4444e-08 1.1758e-08
12 0.11111 1.2348e-08 8.866e-09 7.1903e-09 5.9424e-09
13 1.1111 3.9372e-09 2.9718e-09 2.5078e-09 2.1759e-09
14 8.8009 2.9363e-09 2.0687e-09 1.7341e-09 1.5962e-09
15 28.026 2.161e-09 1.3853e-09 1.1154e-09 1.1077e-09
16 47.25 1.6878e-09 1.0422e-09 8.1637e-10 8.5247e-10
17 66.475 1.3818e-09 8.3843e-10 6.4491e-10 6.9429e-10
18 85.699 1.1711e-09 7.0401e-10 5.3517e-10 5.8733e-10
19 104.92 1.0184e-09 6.0892e-10 4.5924e-10 5.1049e-10
20 152.99 7.7532e-10 4.6048e-10 3.4351e-10 3.8885e-10
21 201.05 6.3277e-10 3.7474e-10 2.7808e-10 3.178e-10
22 249.11 5.3896e-10 3.187e-10 2.358e-10 2.7108e-10
23 297.17 4.7235e-10 2.7906e-10 2.061e-10 2.3791e-10
24 345.23 4.2245e-10 2.4945e-10 1.84e-10 2.1305e-10
25 395.23 3.8218e-10 2.2558e-10 1.6625e-10 1.9298e-10
26 445.23 3.5009e-10 2.0658e-10 1.5215e-10 1.7697e-10
27 495.23 3.2386e-10 1.9106e-10 1.4066e-10 1.6387e-10
28 545.23 3.0196e-10 1.7812e-10 1.3108e-10 1.5294e-10
29 595.23 2.8338e-10 1.6714e-10 1.2297e-10 1.4365e-10
30 645.23 2.6739e-10 1.577e-10 1.1599e-10 1.3565e-10
31 695.23 2.5346e-10 1.4947e-10 1.0992e-10 1.2868e-10
32 745.23 2.4121e-10 1.4224e-10 1.0459e-10 1.2254e-10
33 795.23 2.3033e-10 1.3582e-10 9.9855e-11 1.1709e-10
34 845.23 2.206e-10 1.3008e-10 9.5624e-11 1.1221e-10
35 1045.2 1.9006e-10 1.1206e-10 8.2355e-11 9.6874e-11
36 1245.2 1.6833e-10 9.9256e-11 7.2929e-11 8.5947e-11
37 1445.2 1.5198e-10 8.9612e-11 6.5837e-11 7.7705e-11
38 1645.2 1.3915e-10 8.205e-11 6.0277e-11 7.1231e-11
39 1845.2 1.2877e-10 7.5935e-11 5.5782e-11 6.599e-11
40 2045.2 1.2018e-10 7.087e-11 5.206e-11 6.1644e-11
41 2245.2 1.1293e-10 6.6596e-11 4.8919e-11 5.7972e-11
42 2445.2 1.0671e-10 6.2932e-11 4.6227e-11 5.4821e-11
43 2645.2 1.0131e-10 5.9749e-11 4.3889e-11 5.2083e-11
44 2845.2 9.657e-11 5.6955e-11 4.1836e-11 4.9676e-11
45 3045.2 9.2367e-11 5.4478e-11 4.0017e-11 4.7541e-11
46 3245.2 8.8611e-11 5.2264e-11 3.8391e-11 4.5632e-11
47 3445.2 8.5231e-11 5.0272e-11 3.6928e-11 4.3913e-11
48 3645.2 8.2169e-11 4.8467e-11 3.5602e-11 4.2355e-11
49 3845.2 7.9381e-11 4.6824e-11 3.4395e-11 4.0935e-11
50 4045.2 7.6828e-11 4.5319e-11 3.329e-11 3.9635e-11
51 4245.2 7.4481e-11 4.3936e-11 3.2274e-11 3.8438e-11
52 4445.2 7.2315e-11 4.2659e-11 3.1336e-11 3.7334e-11
53 4645.2 7.0307e-11 4.1475e-11 3.0467e-11 3.6309e-11
54 4845.2 6.844e-11 4.0375e-11 2.9659e-11 3.5357e-11
55 5045.2 6.6699e-11 3.9349e-11 2.8906e-11 3.4468e-11
56 5245.2 6.5071e-11 3.8389e-11 2.8201e-11 3.3636e-11
57 5445.2 6.3544e-11 3.7489e-11 2.754e-11 3.2856e-11
58 5645.2 6.2109e-11 3.6643e-11 2.6919e-11 3.2122e-11
59 5845.2 6.0757e-11 3.5846e-11 2.6333e-11 3.1431e-11
60 6045.2 5.948e-11 3.5093e-11 2.5781e-11 3.0778e-11
61 6245.2 5.8272e-11 3.4381e-11 2.5258e-11 3.016e-11
62 6445.2 5.7128e-11 3.3707e-11 2.4762e-11 2.9574e-11
63 6645.2 5.6042e-11 3.3066e-11 2.4292e-11 2.9018e-11
64 6845.2 5.5009e-11 3.2457e-11 2.3845e-11 2.8489e-11
65 7045.2 5.4025e-11 3.1878e-11 2.3419e-11 2.7985e-11
66 7245.2 5.3087e-11 3.1325e-11 2.3013e-11 2.7505e-11
67 7445.2 5.2191e-11 3.0796e-11 2.2625e-11 2.7046e-11
68 7645.2 5.1335e-11 3.0292e-11 2.2254e-11 2.6607e-11
69 7845.2 5.0515e-11 2.9808e-11 2.1899e-11 2.6186e-11
70 8045.2 4.9729e-11 2.9345e-11 2.1559e-11 2.5783e-11
71 8245.2 4.8976e-11 2.8901e-11 2.1233e-11 2.5397e-11
72 8445.2 4.8252e-11 2.8474e-11 2.0919e-11 2.5025e-11
73 8645.2 4.7556e-11 2.8064e-11 2.0618e-11 2.4668e-11
74 8845.2 4.6886e-11 2.7669e-11 2.0328e-11 2.4324e-11
75 9045.2 4.6242e-11 2.7289e-11 2.0049e-11 2.3993e-11
76 9245.2 4.562e-11 2.6922e-11 1.978e-11 2.3674e-11
77 9445.2 4.502e-11 2.6568e-11 1.952e-11 2.3366e-11
78 9645.2 4.4441e-11 2.6227e-11 1.9269e-11 2.3069e-11
79 9845.2 4.3882e-11 2.5897e-11 1.9027e-11 2.2781e-11
80 10045 4.3341e-11 2.5578e-11 1.8793e-11 2.2503e-11
81 10245 4.2818e-11 2.527e-11 1.8566e-11 2.2235e-11
82 10445 4.2311e-11 2.4971e-11 1.8347e-11 2.1974e-11
83 10645 4.1821e-11 2.4682e-11 1.8134e-11 2.1722e-11
84 10845 4.1345e-11 2.4401e-11 1.7928e-11 2.1477e-11
85 11045 4.0884e-11 2.4129e-11 1.7729e-11 2.124e-11
86 11245 4.0436e-11 2.3865e-11 1.7535e-11 2.101e-11
87 11445 4.0001e-11 2.3609e-11 1.7346e-11 2.0786e-11
88 11645 3.9579e-11 2.336e-11 1.7163e-11 2.0569e-11
89 11845 3.9168e-11 2.3117e-11 1.6986e-11 2.0357e-11
90 12045 3.8769e-11 2.2882e-11 1.6813e-11 2.0152e-11
91 12245 3.838e-11 2.2653e-11 1.6644e-11 1.9952e-11
92 12445 3.8002e-11 2.243e-11 1.6481e-11 1.9757e-11
93 12645 3.7634e-11 2.2213e-11 1.6321e-11 1.9567e-11
94 12845 3.7275e-11 2.2001e-11 1.6166e-11 1.9383e-11
95 13045 3.6926e-11 2.1795e-11 1.6014e-11 1.9203e-11
96 13245 3.6585e-11 2.1594e-11 1.5867e-11 1.9027e-11
97 13445 3.6252e-11 2.1398e-11 1.5723e-11 1.8856e-11
98 13645 3.5928e-11 2.1206e-11 1.5582e-11 1.8688e-11
99 13845 3.5611e-11 2.102e-11 1.5445e-11 1.8525e-11
100 14045 3.5302e-11 2.0837e-11 1.5311e-11 1.8366e-11
101 14245 3.4999e-11 2.0659e-11 1.518e-11 1.821e-11
102 14445 3.4704e-11 2.0485e-11 1.5052e-11 1.8058e-11
103 14645 3.4416e-11 2.0315e-11 1.4927e-11 1.7909e-11
104 14845 3.4134e-11 2.0148e-11 1.4805e-11 1.7764e-11
105 15045 3.3858e-11 1.9985e-11 1.4685e-11 1.7621e-11
106 15245 3.3588e-11 1.9826e-11 1.4568e-11 1.7482e-11
107 15445 3.3323e-11 1.967e-11 1.4454e-11 1.7346e-11
108 15645 3.3065e-11 1.9518e-11 1.4342e-11 1.7213e-11
109 15845 3.2811e-11 1.9368e-11 1.4232e-11 1.7082e-11
110 16045 3.2563e-11 1.9222e-11 1.4125e-11 1.6954e-11
111 16245 3.232e-11 1.9079e-11 1.4019e-11 1.6829e-11
112 16445 3.2082e-11 1.8938e-11 1.3916e-11 1.6706e-11
113 16645 3.1849e-11 1.8801e-11 1.3815e-11 1.6585e-11
114 16845 3.162e-11 1.8666e-11 1.3716e-11 1.6467e-11
115 17045 3.1395e-11 1.8533e-11 1.3619e-11 1.6351e-11
116 17245 3.1175e-11 1.8403e-11 1.3523e-11 1.6238e-11
117 17445 3.0959e-11 1.8276e-11 1.343e-11 1.6126e-11
118 17645 3.0747e-11 1.8151e-11 1.3338e-11 1.6017e-11
119 17845 3.0539e-11 1.8028e-11 1.3248e-11 1.5909e-11
120 18045 3.0335e-11 1.7908e-11 1.3159e-11 1.5804e-11
121 18245 3.0135e-11 1.7789e-11 1.3072e-11 1.57e-11
122 18445 2.9938e-11 1.7673e-11 1.2987e-11 1.5599e-11
123 18645 2.9744e-11 1.7559e-11 1.2903e-11 1.5499e-11
124 18845 2.9554e-11 1.7447e-11 1.2821e-11 1.54e-11
125 19045 2.9367e-11 1.7337e-11 1.274e-11 1.5304e-11
126 19245 2.9183e-11 1.7228e-11 1.266e-11 1.5209e-11
127 19445 2.9003e-11 1.7122e-11 1.2582e-11 1.5116e-11
128 19645 2.8825e-11 1.7017e-11 1.2505e-11 1.5024e-11
129 19823 2.8671e-11 1.6926e-11 1.2438e-11 1.4944e-11
130 20000 2.8518e-11 1.6836e-11 1.2372e-11 1.4865e-11
